id,municipio,IDHM,IDHM Renda,IDHM Longevidade,IDHM Educacao
3587 ,São João do Pacuí (MG),"0,625","0,606","0,798","0,504"
3587 ,Mâncio Lima (AC),"0,625","0,580","0,770","0,546"
3587 ,Ibicaraí (BA),"0,625","0,609","0,764","0,524"
3587 ,Brás Pires (MG),"0,625","0,582","0,801","0,523"
3587 ,Gurjão (PB),"0,625","0,576","0,729","0,581"
3587 ,Amargosa (BA),"0,625","0,616","0,807","0,492"
3587 ,Lajes Pintadas (RN),"0,625","0,559","0,769","0,568"
3587 ,Angical (BA),"0,625","0,564","0,778","0,556"
3587 ,Paulistas (MG),"0,625","0,593","0,791","0,521"
3587 ,Medeiros Neto (BA),"0,625","0,626","0,777","0,501"
3587 ,Solonópole (CE),"0,625","0,565","0,754","0,574"
3587 ,Nova Olinda (CE),"0,625","0,567","0,779","0,554"
3587 ,Potiraguá (BA),"0,625","0,595","0,754","0,545"
3587 ,Francisco Dumont (MG),"0,625","0,596","0,797","0,513"
3587 ,Ervália (MG),"0,625","0,640","0,828","0,460"
3587 ,Lagarto (SE),"0,625","0,613","0,775","0,515"
3607 ,Icaraí de Minas (MG),"0,624","0,570","0,799","0,533"
3607 ,Jenipapo de Minas (MG),"0,624","0,588","0,793","0,520"
3607 ,Buritizeiro (MG),"0,624","0,603","0,768","0,524"
3607 ,Jaguaruana (CE),"0,624","0,568","0,779","0,548"
3607 ,Almino Afonso (RN),"0,624","0,578","0,739","0,568"
3607 ,Medina (MG),"0,624","0,624","0,821","0,475"
3607 ,Angicos (RN),"0,624","0,606","0,756","0,530"
3607 ,Ourilândia do Norte (PA),"0,624","0,653","0,795","0,467"
3607 ,Caxias (MA),"0,624","0,595","0,753","0,543"
3607 ,Braúnas (MG),"0,624","0,635","0,802","0,478"
3607 ,Itajá (RN),"0,624","0,586","0,769","0,539"
3607 ,Lajes (RN),"0,624","0,578","0,756","0,557"
3607 ,Pedra do Anta (MG),"0,624","0,636","0,821","0,466"
3607 ,Amaral Ferrador (RS),"0,624","0,664","0,802","0,457"
3607 ,Inhuma (PI),"0,624","0,562","0,772","0,560"
3607 ,Caracaraí (RR),"0,624","0,601","0,780","0,518"
3607 ,Ponte Alta do Tocantins (TO),"0,624","0,587","0,779","0,531"
3607 ,Poté (MG),"0,624","0,584","0,809","0,515"
3607 ,Rio Pardo de Minas (MG),"0,624","0,586","0,798","0,520"
3607 ,Vale do Sol (RS),"0,624","0,681","0,813","0,439"
3607 ,Capitão Andrade (MG),"0,624","0,630","0,805","0,478"
3607 ,Caparaó (MG),"0,624","0,614","0,836","0,473"
3607 ,Barra Longa (MG),"0,624","0,613","0,823","0,482"
3607 ,Fortim (CE),"0,624","0,562","0,734","0,588"
3631 ,Itapagé (CE),"0,623","0,561","0,760","0,568"
3631 ,Tenente Laurentino Cruz (RN),"0,623","0,559","0,737","0,586"
3631 ,Bela Cruz (CE),"0,623","0,533","0,760","0,598"
3631 ,São José do Norte (RS),"0,623","0,663","0,792","0,461"
3631 ,Caturité (PB),"0,623","0,617","0,782","0,502"
3631 ,Esperança (PB),"0,623","0,598","0,767","0,526"
3631 ,Miguel Leão (PI),"0,623","0,579","0,782","0,533"
3631 ,São Miguel do Tocantins (TO),"0,623","0,582","0,762","0,544"
3631 ,Zabelê (PB),"0,623","0,567","0,725","0,587"
3631 ,Oriximiná (PA),"0,623","0,599","0,778","0,520"
3631 ,Cabrobó (PE),"0,623","0,581","0,773","0,539"
3631 ,Equador (RN),"0,623","0,578","0,765","0,546"
3631 ,Elísio Medrado (BA),"0,623","0,590","0,777","0,527"
3631 ,Divinolândia de Minas (MG),"0,623","0,603","0,812","0,495"
3631 ,Lençóis (BA),"0,623","0,613","0,775","0,510"
3631 ,Petrolândia (PE),"0,623","0,604","0,755","0,531"
3631 ,São Miguel dos Campos (AL),"0,623","0,612","0,770","0,514"
3631 ,Juti (MS),"0,623","0,646","0,770","0,485"
3631 ,Valença (BA),"0,623","0,619","0,778","0,502"
3631 ,Bom Jesus do Galho (MG),"0,623","0,615","0,800","0,491"
3631 ,Guaraciaba (MG),"0,623","0,618","0,794","0,493"
3631 ,Cedro de São João (SE),"0,623","0,608","0,731","0,543"
3653 ,São Paulo do Potengi (RN),"0,622","0,584","0,744","0,555"
3653 ,Ibitirama (ES),"0,622","0,609","0,821","0,481"
3653 ,São Pedro do Suaçuí (MG),"0,622","0,611","0,785","0,501"
3653 ,Plácido de Castro (AC),"0,622","0,593","0,786","0,517"
3653 ,Abel Figueiredo (PA),"0,622","0,625","0,800","0,481"
3653 ,Jacundá (PA),"0,622","0,628","0,752","0,509"
3653 ,Francisco Badaró (MG),"0,622","0,575","0,793","0,527"
3653 ,Monte do Carmo (TO),"0,622","0,608","0,808","0,489"
3653 ,Dom Joaquim (MG),"0,622","0,610","0,819","0,482"
3653 ,Dom Pedro (MA),"0,622","0,582","0,759","0,545"
3653 ,Mirinzal (MA),"0,622","0,546","0,756","0,582"
3653 ,Passa Sete (RS),"0,622","0,639","0,782","0,482"
3653 ,Aratuba (CE),"0,622","0,530","0,775","0,587"
3653 ,Missão Velha (CE),"0,622","0,579","0,754","0,552"
3653 ,Palmácia (CE),"0,622","0,590","0,742","0,551"
3653 ,Porteiras (CE),"0,622","0,531","0,765","0,592"
3653 ,Quixeré (CE),"0,622","0,560","0,774","0,556"
3653 ,Milagres (BA),"0,622","0,590","0,789","0,518"
3653 ,Martins (RN),"0,622","0,580","0,772","0,538"
3653 ,Nísia Floresta (RN),"0,622","0,601","0,773","0,518"
3653 ,Quixabá (PB),"0,622","0,564","0,737","0,579"
3653 ,Santarém (PB),"0,622","0,553","0,765","0,568"
3653 ,São João do Cariri (PB),"0,622","0,618","0,797","0,488"
3653 ,Calmon (SC),"0,622","0,618","0,779","0,500"
3653 ,Ferreiros (PE),"0,622","0,589","0,787","0,519"
3653 ,Palmares (PE),"0,622","0,588","0,744","0,550"
3653 ,Imbaú (PR),"0,622","0,636","0,785","0,481"
3680 ,Capim Grosso (BA),"0,621","0,620","0,752","0,514"
3680 ,Piancó (PB),"0,621","0,593","0,736","0,550"
3680 ,Campo Azul (MG),"0,621","0,550","0,799","0,546"
3680 ,Jaguaribe (CE),"0,621","0,580","0,760","0,543"
3680 ,Piraquê (TO),"0,621","0,593","0,792","0,511"
3680 ,Campo do Brito (SE),"0,621","0,625","0,793","0,484"
3680 ,Licínio de Almeida (BA),"0,621","0,582","0,775","0,531"
3680 ,Augusto Severo (RN),"0,621","0,624","0,774","0,495"
3680 ,Maragogipe (BA),"0,621","0,582","0,793","0,518"
3680 ,Filadélfia (TO),"0,621","0,578","0,792","0,522"
3680 ,Pacujá (CE),"0,621","0,562","0,745","0,571"
3680 ,Japaratuba (SE),"0,621","0,581","0,757","0,544"
3680 ,Goianorte (TO),"0,621","0,598","0,805","0,497"
3680 ,Sertãozinho (PB),"0,621","0,554","0,769","0,561"
3680 ,Cerro Negro (SC),"0,621","0,634","0,829","0,455"
3680 ,Santana do Manhuaçu (MG),"0,621","0,622","0,809","0,475"
3680 ,Doutor Severiano (RN),"0,621","0,567","0,747","0,566"
3680 ,Catuti (MG),"0,621","0,563","0,773","0,549"
3680 ,Cônego Marinho (MG),"0,621","0,550","0,799","0,544"
3680 ,Prado (BA),"0,621","0,616","0,784","0,497"
3680 ,Tamarana (PR),"0,621","0,628","0,829","0,460"
3680 ,Portalegre (RN),"0,621","0,581","0,754","0,547"
3702 ,Senador Modestino Gonçalves (MG),"0,620","0,566","0,782","0,539"
3702 ,Itaquiraí (MS),"0,620","0,645","0,772","0,479"
3702 ,São Félix de Minas (MG),"0,620","0,589","0,795","0,510"
3702 ,Antônio Almeida (PI),"0,620","0,579","0,781","0,527"
3702 ,Alto Rio Doce (MG),"0,620","0,595","0,828","0,483"
3702 ,Itaberaba (BA),"0,620","0,638","0,769","0,485"
3702 ,Bias Fortes (MG),"0,620","0,605","0,796","0,495"
3702 ,Irará (BA),"0,620","0,587","0,809","0,501"
3702 ,Passagem (PB),"0,620","0,566","0,790","0,534"
3702 ,Urucará (AM),"0,620","0,551","0,754","0,575"
3702 ,Monte Santo do Tocantins (TO),"0,620","0,572","0,760","0,547"
3702 ,Santo Antônio (RN),"0,620","0,595","0,782","0,512"
3702 ,Ipueiras (TO),"0,620","0,576","0,797","0,518"
3702 ,Virgolândia (MG),"0,620","0,602","0,795","0,497"
3702 ,Chapada da Natividade (TO),"0,620","0,590","0,814","0,497"
3702 ,Camocim (CE),"0,620","0,565","0,729","0,578"
3702 ,Jacinto (MG),"0,620","0,595","0,807","0,496"
3702 ,Charrua (RS),"0,620","0,699","0,885","0,385"
3702 ,São Luís do Curu (CE),"0,620","0,558","0,719","0,593"
3721 ,Benjamin Constant do Sul (RS),"0,619","0,601","0,801","0,492"
3721 ,Santo Antônio dos Milagres (PI),"0,619","0,524","0,776","0,582"
3721 ,Matinha (MA),"0,619","0,579","0,731","0,560"
3721 ,Cantá (RR),"0,619","0,581","0,803","0,509"
3721 ,Brejo dos Santos (PB),"0,619","0,564","0,776","0,541"
3721 ,Chapada de Areia (TO),"0,619","0,619","0,726","0,529"
3721 ,Ipojuca (PE),"0,619","0,613","0,774","0,499"
3721 ,Baturité (CE),"0,619","0,574","0,753","0,548"
3721 ,Urucuia (MG),"0,619","0,559","0,781","0,543"
3721 ,Fronteiras (PI),"0,619","0,621","0,748","0,511"
3721 ,Senador Pompeu (CE),"0,619","0,574","0,770","0,537"
3721 ,Rorainópolis (RR),"0,619","0,574","0,798","0,519"
3721 ,Vitória do Jari (AP),"0,619","0,587","0,781","0,517"
3721 ,Pingo-D'Água (MG),"0,619","0,603","0,744","0,529"
3735 ,Maruim (SE),"0,618","0,590","0,781","0,511"
3735 ,Demerval Lobão (PI),"0,618","0,588","0,781","0,515"
3735 ,Formosa do Rio Preto (BA),"0,618","0,576","0,763","0,536"
3735 ,Apuiarés (CE),"0,618","0,536","0,741","0,593"
3735 ,Meruoca (CE),"0,618","0,559","0,761","0,554"
3735 ,Arneiroz (CE),"0,618","0,565","0,740","0,564"
3735 ,Santa Cruz (PB),"0,618","0,578","0,779","0,523"
3735 ,Ipu (CE),"0,618","0,583","0,762","0,532"
3735 ,Conde (PB),"0,618","0,591","0,797","0,500"
3735 ,Toritama (PE),"0,618","0,655","0,797","0,452"
3735 ,Catarina (CE),"0,618","0,551","0,764","0,560"
3735 ,Umarizal (RN),"0,618","0,590","0,792","0,506"
3735 ,Timbaúba (PE),"0,618","0,592","0,769","0,519"
3735 ,Jaguaribara (CE),"0,618","0,575","0,735","0,559"
3735 ,Reserva (PR),"0,618","0,650","0,786","0,461"
3735 ,Malacacheta (MG),"0,618","0,609","0,768","0,505"
3735 ,Mortugaba (BA),"0,618","0,598","0,771","0,513"
3735 ,Viana (MA),"0,618","0,567","0,758","0,548"
3735 ,José de Freitas (PI),"0,618","0,591","0,781","0,512"
3735 ,Patu (RN),"0,618","0,599","0,768","0,513"
3735 ,Mamonas (MG),"0,618","0,565","0,779","0,537"
3756 ,Junco do Seridó (PB),"0,617","0,571","0,715","0,576"
3756 ,Major Sales (RN),"0,617","0,573","0,774","0,529"
3756 ,Muniz Ferreira (BA),"0,617","0,581","0,761","0,531"
3756 ,José Raydan (MG),"0,617","0,596","0,799","0,493"
3756 ,Salinas da Margarida (BA),"0,617","0,575","0,729","0,561"
3756 ,Guaiúba (CE),"0,617","0,546","0,768","0,560"
3756 ,Saubara (BA),"0,617","0,563","0,738","0,565"
3756 ,São José do Sabugi (PB),"0,617","0,584","0,781","0,514"
3756 ,Sítio D'Abadia (GO),"0,617","0,590","0,802","0,497"
3756 ,Uibaí (BA),"0,617","0,575","0,758","0,540"
3756 ,Riachuelo (SE),"0,617","0,591","0,766","0,520"
3756 ,Parecis (RO),"0,617","0,604","0,800","0,485"
3756 ,Vigia (PA),"0,617","0,594","0,768","0,516"
3756 ,Puxinanã (PB),"0,617","0,574","0,754","0,542"
3756 ,Cajuri (MG),"0,617","0,599","0,804","0,487"
3771 ,Água Nova (RN),"0,616","0,527","0,776","0,572"
3771 ,São Mateus do Maranhão (MA),"0,616","0,627","0,723","0,515"
3771 ,Santa Fé do Araguaia (TO),"0,616","0,604","0,804","0,482"
3771 ,Rio dos Bois (TO),"0,616","0,588","0,795","0,501"
3771 ,Datas (MG),"0,616","0,590","0,756","0,524"
3771 ,Fortaleza dos Nogueiras (MA),"0,616","0,566","0,773","0,534"
3771 ,Buritis (RO),"0,616","0,650","0,751","0,479"
3771 ,São Gonçalo do Piauí (PI),"0,616","0,538","0,739","0,588"
3771 ,Itaguatins (TO),"0,616","0,572","0,799","0,511"
3771 ,São Felipe (BA),"0,616","0,565","0,787","0,525"
3771 ,Barreira (CE),"0,616","0,551","0,771","0,551"
3771 ,Caravelas (BA),"0,616","0,626","0,791","0,473"
3771 ,Herveiras (RS),"0,616","0,670","0,792","0,441"
3771 ,Icapuí (CE),"0,616","0,572","0,757","0,541"
3771 ,Soledade (PB),"0,616","0,598","0,772","0,506"
3771 ,Massapê (CE),"0,616","0,541","0,778","0,554"
3771 ,Santa Quitéria (CE),"0,616","0,546","0,775","0,553"
3771 ,Chuvisca (RS),"0,616","0,655","0,818","0,437"
3771 ,Ibipeba (BA),"0,616","0,577","0,744","0,545"
3771 ,Matias Cardoso (MG),"0,616","0,584","0,799","0,501"
3771 ,Ceará-Mirim (RN),"0,616","0,599","0,774","0,505"
3771 ,Novorizonte (MG),"0,616","0,582","0,804","0,500"
3771 ,Campanário (MG),"0,616","0,607","0,831","0,464"
3771 ,Tabatinga (AM),"0,616","0,602","0,769","0,505"
3771 ,Uruçuca (BA),"0,616","0,607","0,758","0,507"
3796 ,Santa Fé de Minas (MG),"0,615","0,589","0,804","0,492"
3796 ,Cedro (PE),"0,615","0,565","0,717","0,573"
3796 ,Jequitinhonha (MG),"0,615","0,619","0,817","0,461"
3796 ,São João do Paraíso (MG),"0,615","0,583","0,808","0,493"
3796 ,Porto Rico do Maranhão (MA),"0,615","0,538","0,772","0,561"
3796 ,São João dos Patos (MA),"0,615","0,613","0,726","0,522"
3796 ,Marilac (MG),"0,615","0,609","0,781","0,488"
3796 ,Riacho de Santana (BA),"0,615","0,572","0,764","0,532"
3796 ,São José do Campestre (RN),"0,615","0,564","0,789","0,522"
3796 ,Barra de São Miguel (AL),"0,615","0,638","0,767","0,475"
3796 ,Caputira (MG),"0,615","0,609","0,809","0,471"
3796 ,Aracoiaba (CE),"0,615","0,550","0,759","0,556"
3796 ,Soure (PA),"0,615","0,583","0,760","0,525"
3796 ,Ribamar Fiquene (MA),"0,615","0,592","0,744","0,527"
3796 ,Dom Eliseu (PA),"0,615","0,606","0,763","0,502"
3796 ,Janduís (RN),"0,615","0,567","0,776","0,529"
3796 ,Sebastião Laranjeiras (BA),"0,615","0,569","0,777","0,527"
3796 ,Monsenhor Gil (PI),"0,615","0,568","0,781","0,524"
3796 ,Monte Alegre de Goiás (GO),"0,615","0,592","0,816","0,481"
3796 ,Itaporanga (PB),"0,615","0,607","0,742","0,517"
3796 ,Capela (SE),"0,615","0,596","0,766","0,510"
3796 ,Paramirim (BA),"0,615","0,604","0,776","0,496"
3796 ,Entre Rios (BA),"0,615","0,602","0,785","0,492"
3796 ,Gaúcha do Norte (MT),"0,615","0,658","0,847","0,418"
3820 ,Igaporã (BA),"0,614","0,586","0,766","0,516"
3820 ,Itapuã do Oeste (RO),"0,614","0,633","0,751","0,488"
3820 ,Altos (PI),"0,614","0,590","0,767","0,512"
3820 ,Itaú (RN),"0,614","0,588","0,727","0,542"
3820 ,Nova Russas (CE),"0,614","0,585","0,754","0,524"
3820 ,Sapeaçu (BA),"0,614","0,602","0,735","0,522"
3820 ,Cristópolis (BA),"0,614","0,546","0,766","0,553"
3820 ,Pilões (RN),"0,614","0,566","0,777","0,527"
3820 ,Presidente Dutra (BA),"0,614","0,572","0,730","0,553"
3820 ,Ouro Velho (PB),"0,614","0,585","0,764","0,518"
3820 ,Marquinho (PR),"0,614","0,615","0,814","0,463"
3820 ,Pracuúba (AP),"0,614","0,539","0,790","0,544"
3820 ,Brasiléia (AC),"0,614","0,619","0,770","0,485"
3820 ,Luislândia (MG),"0,614","0,568","0,799","0,509"
3820 ,Patis (MG),"0,614","0,550","0,787","0,534"
3820 ,Ibiaí (MG),"0,614","0,565","0,795","0,516"
3820 ,Pedras de Maria da Cruz (MG),"0,614","0,564","0,787","0,521"
3820 ,Jardim (CE),"0,614","0,547","0,779","0,542"
3820 ,Ubaporanga (MG),"0,614","0,604","0,805","0,475"
3820 ,Manacapuru (AM),"0,614","0,604","0,795","0,481"
3820 ,Igarapé Grande (MA),"0,614","0,578","0,747","0,536"
3820 ,Ibirapuã (BA),"0,614","0,641","0,774","0,467"
3820 ,Santa Maria da Vitória (BA),"0,614","0,592","0,758","0,516"
3820 ,Jaquirana (RS),"0,614","0,626","0,779","0,475"
3820 ,Serra do Mel (RN),"0,614","0,574","0,773","0,521"
3820 ,Sete Quedas (MS),"0,614","0,660","0,778","0,450"
3820 ,Presidente Juscelino (MG),"0,614","0,603","0,796","0,483"
3847 ,Castro Alves (BA),"0,613","0,591","0,774","0,504"
3847 ,Santo Inácio do Piauí (PI),"0,613","0,543","0,776","0,546"
3847 ,Lajeado do Bugre (RS),"0,613","0,604","0,822","0,465"
3847 ,Lavras da Mangabeira (CE),"0,613","0,576","0,778","0,515"
3847 ,Montalvânia (MG),"0,613","0,586","0,799","0,492"
3847 ,Brasil Novo (PA),"0,613","0,632","0,809","0,451"
3847 ,Buerarema (BA),"0,613","0,604","0,772","0,495"
3847 ,Jaborandi (BA),"0,613","0,572","0,791","0,508"
3847 ,Montividiu do Norte (GO),"0,613","0,578","0,816","0,488"
3847 ,Santa Bárbara do Leste (MG),"0,613","0,608","0,800","0,473"
3847 ,Itabaiana (PB),"0,613","0,592","0,727","0,536"
3847 ,Ribeirópolis (SE),"0,613","0,610","0,769","0,490"
3847 ,Santa Maria do Salto (MG),"0,613","0,593","0,765","0,507"
3847 ,Santa Rita de Minas (MG),"0,613","0,627","0,791","0,464"
3847 ,Iranduba (AM),"0,613","0,607","0,799","0,476"
3847 ,Coaraci (BA),"0,613","0,615","0,762","0,491"
3847 ,Rio Formoso (PE),"0,613","0,562","0,809","0,506"
3847 ,Sertânia (PE),"0,613","0,601","0,752","0,510"
3847 ,Corumbiara (RO),"0,613","0,630","0,774","0,473"
3866 ,Boninal (BA),"0,612","0,564","0,789","0,514"
3866 ,Jaguaretama (CE),"0,612","0,552","0,776","0,535"
3866 ,Cujubim (RO),"0,612","0,663","0,789","0,439"
3866 ,Cururupu (MA),"0,612","0,568","0,768","0,525"
3866 ,Canindé (CE),"0,612","0,571","0,765","0,526"
3866 ,Pintadas (BA),"0,612","0,572","0,765","0,525"
3866 ,Delmiro Gouveia (AL),"0,612","0,599","0,774","0,494"
3866 ,Marco (CE),"0,612","0,564","0,734","0,553"
3866 ,Itacajá (TO),"0,612","0,585","0,798","0,491"
3866 ,Vermelho Novo (MG),"0,612","0,610","0,790","0,475"
3866 ,Bertolínia (PI),"0,612","0,596","0,758","0,507"
3866 ,Santana do Cariri (CE),"0,612","0,527","0,779td&gt;","0,557"
3866 ,Taboleiro Grande (RN),"0,612","0,570","0,792","0,507"
3866 ,Mathias Lobato (MG),"0,612","0,596","0,795","0,483"
3866 ,Santa Cruz da Baixa Verde (PE),"0,612","0,557","0,786","0,523"
3866 ,Piedade de Caratinga (MG),"0,612","0,621","0,773","0,477"
3866 ,Barro Duro (PI),"0,612","0,611","0,729","0,514"
3866 ,Poço de José de Moura (PB),"0,612","0,578","0,797","0,497"
3884 ,Capistrano (CE),"0,611","0,527","0,730","0,593"
3884 ,Lajedo (PE),"0,611","0,599","0,758","0,503"
3884 ,Conceição do Coité (BA),"0,611","0,587","0,752","0,517"
3884 ,Colniza (MT),"0,611","0,633","0,815","0,443"
3884 ,São Francisco do Guaporé (RO),"0,611","0,657","0,751","0,462"
3884 ,São Rafael (RN),"0,611","0,588","0,787","0,493"
3884 ,Amparo de São Francisco (SE),"0,611","0,569","0,728","0,550"
3884 ,Varjota (CE),"0,611","0,575","0,728","0,545"
3884 ,São Benedito (CE),"0,611","0,562","0,764","0,531"
3884 ,Ibiassucê (BA),"0,611","0,608","0,789","0,476"
3884 ,Sumidouro (RJ),"0,611","0,658","0,796","0,436"
3884 ,Ubaitaba (BA),"0,611","0,607","0,767","0,490"
3884 ,Livramento de Nossa Senhora (BA),"0,611","0,587","0,793","0,491"
3884 ,Cabaceiras (PB),"0,611","0,574","0,759","0,523"
3884 ,São José de Mipibu (RN),"0,611","0,599","0,748","0,508"
3884 ,Rio Preto da Eva (AM),"0,611","0,590","0,785","0,493"
3884 ,Tunas do Paraná (PR),"0,611","0,641","0,801","0,444"
3884 ,Costa Marques (RO),"0,611","0,616","0,751","0,493"
3902 ,Santa Margarida (MG),"0,610","0,635","0,785","0,455"
3902 ,Divina Pastora (SE),"0,610","0,571","0,753","0,527"
3902 ,Orocó (PE),"0,610","0,536","0,766","0,553"
3902 ,Açucena (MG),"0,610","0,595","0,844","0,451"
3902 ,São Félix do Piauí (PI),"0,610","0,587","0,742","0,520"
3902 ,Morada Nova (CE),"0,610","0,569","0,758","0,525"
3902 ,Monsenhor Tabosa (CE),"0,610","0,545","0,773","0,538"
3902 ,Pesqueira (PE),"0,610","0,597","0,751","0,506"
3902 ,Ererê (CE),"0,610","0,551","0,754","0,547"
3902 ,São Raimundo das Mangabeiras (MA),"0,610","0,583","0,749","0,521"
3902 ,Orobó (PE),"0,610","0,545","0,787","0,528"
3902 ,Barão do Triunfo (RS),"0,610","0,645","0,821","0,428"
3902 ,Virgem da Lapa (MG),"0,610","0,585","0,797","0,488"
3902 ,Indaiabira (MG),"0,610","0,575","0,804","0,490"
3902 ,Ruy Barbosa (BA),"0,610","0,583","0,770","0,505"
3902 ,Coreaú (CE),"0,610","0,526","0,758","0,568"
3902 ,Itarantim (BA),"0,610","0,608","0,766","0,487"
3902 ,São José do Belmonte (PE),"0,610","0,569","0,769","0,520"
3902 ,Barrocas (BA),"0,610","0,574","0,786","0,503"
3902 ,Madalena (CE),"0,610","0,536","0,778","0,545"
3902 ,Santa Cruz da Vitória (BA),"0,610","0,573","0,786","0,504"
3902 ,Pastos Bons (MA),"0,610","0,540","0,753","0,559"
3902 ,Igaracy (PB),"0,610","0,575","0,794","0,496"
3902 ,Pilar (AL),"0,610","0,578","0,771","0,509"
3902 ,Miranda do Norte (MA),"0,610","0,550","0,751","0,550"
3927 ,Ubaí (MG),"0,609","0,552","0,787","0,519"
3927 ,Monte Alegre (RN),"0,609","0,578","0,770","0,507"
3927 ,Rubim (MG),"0,609","0,589","0,817","0,469"
3927 ,Marcelino Vieira (RN),"0,609","0,571","0,776","0,510"
3927 ,São Gabriel da Cachoeira (AM),"0,609","0,610","0,777","0,476"
3927 ,Macaúbas (BA),"0,609","0,557","0,791","0,513"
3927 ,Marapanim (PA),"0,609","0,570","0,760","0,521"
3927 ,Nova Timboteua (PA),"0,609","0,564","0,791","0,507"
3927 ,Baía Formosa (RN),"0,609","0,590","0,718","0,534"
3927 ,Santa Helena (PB),"0,609","0,570","0,786","0,504"
3927 ,Salgado (SE),"0,609","0,588","0,789","0,486"
3927 ,Triunfo (PB),"0,609","0,578","0,780","0,501"
3927 ,São João do Paraíso (MA),"0,609","0,554","0,753","0,542"
3927 ,Amaralina (GO),"0,609","0,569","0,813","0,489"
3927 ,Catende (PE),"0,609","0,578","0,760","0,515"
3927 ,Siriri (SE),"0,609","0,565","0,740","0,541"
3927 ,Guaraciaba do Norte (CE),"0,609","0,552","0,776","0,528"
3927 ,Jampruca (MG),"0,609","0,605","0,781","0,479"
3927 ,Lagoa do Carro (PE),"0,609","0,566","0,789","0,505"
3927 ,Macaparana (PE),"0,609","0,571","0,778","0,508"
3927 ,Urupá (RO),"0,609","0,621","0,772","0,471"
3927 ,Assunção (PB),"0,609","0,601","0,738","0,510"
3927 ,Santa Maria do Oeste (PR),"0,609","0,600","0,790","0,477"
3927 ,Santa Rita (MA),"0,609","0,553","0,743","0,551"
3927 ,Deputado Irapuan Pinheiro (CE),"0,609","0,542","0,742","0,562"
3927 ,Catunda (CE),"0,609","0,537","0,717","0,587"
3927 ,Ortigueira (PR),"0,609","0,632","0,811","0,441"
3927 ,Santa Terezinha (MT),"0,609","0,596","0,761","0,498"
3927 ,Divisópolis (MG),"0,609","0,577","0,802","0,489"
3927 ,Grajaú (MA),"0,609","0,603","0,754","0,497"
3957 ,Japonvar (MG),"0,608","0,556","0,786","0,514"
3957 ,Ingazeira (PE),"0,608","0,575","0,766","0,510"
3957 ,Ibiapina (CE),"0,608","0,559","0,767","0,525"
3957 ,Luisburgo (MG),"0,608","0,610","0,809","0,455"
3957 ,Diamante do Sul (PR),"0,608","0,605","0,777","0,479"
3957 ,Queimadas (PB),"0,608","0,578","0,796","0,489"
3957 ,Serra Dourada (BA),"0,608","0,539","0,775","0,537"
3957 ,Maxaranguape (RN),"0,608","0,582","0,764","0,506"
3957 ,São Francisco do Pará (PA),"0,608","0,571","0,785","0,502"
3957 ,São João do Rio do Peixe (PB),"0,608","0,586","0,782","0,490"
3957 ,Divisa Alegre (MG),"0,608","0,603","0,723","0,515"
3957 ,Areial (PB),"0,608","0,573","0,779","0,503"
3957 ,Salvaterra (PA),"0,608","0,580","0,793","0,488"
3957 ,Francisco Santos (PI),"0,608","0,598","0,754","0,498"
3957 ,Rio da Conceição (TO),"0,608","0,557","0,718","0,561"
3957 ,Prata (PB),"0,608","0,566","0,772","0,514"
3957 ,Picuí (PB),"0,608","0,596","0,745","0,506"
3957 ,José da Penha (RN),"0,608","0,583","0,788","0,489"
3957 ,Marizópolis (PB),"0,608","0,582","0,753","0,512"
3957 ,Luís Gomes (RN),"0,608","0,545","0,776","0,531"
3957 ,Salto da Divisa (MG),"0,608","0,586","0,846","0,453"
3957 ,Tangará (RN),"0,608","0,566","0,770","0,516"
3957 ,São Fernando (RN),"0,608","0,591","0,750","0,508"
